img_name,fx,fy,fz,x,y,z,x_shear,y_shear
no_touch_img_0.jpg,-0.001,0.001,-0.002,0,0,1.0,0,0
no_touch_img_1.jpg,0.0,0.001,-0.002,0,0,1.02,0,0
no_touch_img_2.jpg,-0.0,0.0,-0.0,0,0,1.04,0,0
no_touch_img_3.jpg,-0.0,-0.001,-0.0,0,0,1.06,0,0
no_touch_img_4.jpg,-0.001,0.001,-0.002,0,0,1.08,0,0
no_touch_img_5.jpg,-0.0,-0.0,0.001,0,0,1.1,0,0
no_touch_img_6.jpg,-0.001,-0.0,0.002,0,0,1.12,0,0
no_touch_img_7.jpg,-0.001,0.001,-0.001,0,0,1.14,0,0
no_touch_img_8.jpg,-0.002,0.001,0.001,0,0,1.16,0,0
no_touch_img_9.jpg,-0.001,0.0,-0.0,0,0,1.18,0,0
no_touch_img_10.jpg,-0.003,0.001,-0.0,0,0,1.2,0,0
no_touch_img_11.jpg,-0.002,0.001,0.001,0,0,1.22,0,0
no_touch_img_12.jpg,-0.001,0.001,0.004,0,0,1.24,0,0
no_touch_img_13.jpg,-0.002,0.0,-0.001,0,0,1.26,0,0
no_touch_img_14.jpg,-0.002,0.001,-0.001,0,0,1.28,0,0
no_touch_img_15.jpg,-0.002,0.001,0.001,0,0,1.3,0,0
no_touch_img_16.jpg,-0.002,0.0,0.003,0,0,1.32,0,0
no_touch_img_17.jpg,-0.003,0.001,0.001,0,0,1.34,0,0
no_touch_img_18.jpg,-0.002,0.002,0.001,0,0,1.36,0,0
no_touch_img_19.jpg,-0.002,0.002,0.001,0,0,1.38,0,0
no_touch_img_20.jpg,-0.002,0.0,0.004,0,0,1.4,0,0
no_touch_img_21.jpg,-0.003,0.001,0.003,0,0,1.42,0,0
no_touch_img_22.jpg,-0.003,0.002,0.0,0,0,1.44,0,0
no_touch_img_23.jpg,-0.003,0.001,0.003,0,0,1.46,0,0
no_touch_img_24.jpg,-0.003,0.0,0.003,0,0,1.48,0,0
no_touch_img_25.jpg,-0.004,0.002,0.004,0,0,1.5,0,0
no_touch_img_26.jpg,-0.004,0.002,0.002,0,0,1.52,0,0
no_touch_img_27.jpg,-0.005,0.002,0.004,0,0,1.54,0,0
no_touch_img_28.jpg,-0.005,0.003,0.007,0,0,1.56,0,0
no_touch_img_29.jpg,-0.005,0.003,0.006,0,0,1.58,0,0
no_touch_img_30.jpg,-0.005,0.003,0.004,0,0,1.6,0,0
no_touch_img_31.jpg,-0.006,0.004,0.006,0,0,1.62,0,0
no_touch_img_32.jpg,-0.005,0.003,0.006,0,0,1.64,0,0
no_touch_img_33.jpg,-0.004,0.003,0.005,0,0,1.66,0,0
no_touch_img_34.jpg,-0.004,0.003,0.002,0,0,1.68,0,0
no_touch_img_35.jpg,-0.004,0.002,0.003,0,0,1.7,0,0
no_touch_img_36.jpg,-0.005,0.002,0.003,0,0,1.72,0,0
