img_name,fx,fy,fz,x,y,z,x_shear,y_shear
romboid_inv_img_0.jpg,-0.001,0.0,0.001,0.0,0.0,1.8,0,0
romboid_inv_img_1.jpg,-0.001,-0.0,0.001,0.0,0.0,1.8,0,0.2
romboid_inv_img_2.jpg,0.001,0.001,-0.003,0.0,0.0,1.8,0,0.5
romboid_inv_img_3.jpg,0.0,0.003,-0.005,0.0,0.0,1.8,0,0.8
romboid_inv_img_4.jpg,-0.0,0.006,-0.009,0.0,0.0,1.8,0,1.1
romboid_inv_img_5.jpg,-0.001,0.0,-0.0,0.0,0.0,1.8,0.2,0
romboid_inv_img_6.jpg,-0.001,0.0,-0.001,0.0,0.0,1.8,0.5,0
romboid_inv_img_7.jpg,-0.0,0.001,-0.003,0.0,0.0,1.8,0.8,0
romboid_inv_img_8.jpg,0.002,0.002,-0.005,0.0,0.0,1.8,1.1,0
romboid_inv_img_9.jpg,0.001,0.001,-0.049,0.0,0.0,1.9,0,0
romboid_inv_img_10.jpg,-0.0,0.042,-0.061,0.0,0.0,1.9,0,0.2
romboid_inv_img_11.jpg,-0.001,0.065,-0.088,0.0,0.0,1.9,0,0.5
romboid_inv_img_12.jpg,-0.0,0.082,-0.113,0.0,0.0,1.9,0,0.8
romboid_inv_img_13.jpg,0.001,0.101,-0.127,0.0,0.0,1.9,0,1.1
romboid_inv_img_14.jpg,0.042,0.001,-0.056,0.0,0.0,1.9,0.2,0
romboid_inv_img_15.jpg,0.057,0.002,-0.077,0.0,0.0,1.9,0.5,0
romboid_inv_img_16.jpg,0.072,0.002,-0.098,0.0,0.0,1.9,0.8,0
romboid_inv_img_17.jpg,0.09,0.003,-0.118,0.0,0.0,1.9,1.1,0
romboid_inv_img_18.jpg,0.013,0.017,-0.187,0.0,0.0,2.0,0,0
romboid_inv_img_19.jpg,0.025,0.176,-0.235,0.0,0.0,2.0,0,0.2
romboid_inv_img_20.jpg,0.024,0.253,-0.302,0.0,0.0,2.0,0,0.5
romboid_inv_img_21.jpg,0.02,0.312,-0.364,0.0,0.0,2.0,0,0.8
romboid_inv_img_22.jpg,0.016,0.356,-0.416,0.0,0.0,2.0,0,1.1
romboid_inv_img_23.jpg,0.175,0.035,-0.23,0.0,0.0,2.0,0.2,0
romboid_inv_img_24.jpg,0.242,0.027,-0.274,0.0,0.0,2.0,0.5,0
romboid_inv_img_25.jpg,0.281,0.022,-0.32,0.0,0.0,2.0,0.8,0
romboid_inv_img_26.jpg,0.323,0.02,-0.371,0.0,0.0,2.0,1.1,0
romboid_inv_img_27.jpg,0.043,0.045,-0.398,0.0,0.0,2.1,0,0
romboid_inv_img_28.jpg,0.067,0.252,-0.465,0.0,0.0,2.1,0,0.2
romboid_inv_img_29.jpg,0.092,0.482,-0.587,0.0,0.0,2.1,0,0.5
romboid_inv_img_30.jpg,0.093,0.595,-0.692,0.0,0.0,2.1,0,0.8
romboid_inv_img_31.jpg,0.084,0.692,-0.794,0.0,0.0,2.1,0,1.1
romboid_inv_img_32.jpg,0.244,0.08,-0.454,0.0,0.0,2.1,0.2,0
romboid_inv_img_33.jpg,0.465,0.109,-0.546,0.0,0.0,2.1,0.5,0
romboid_inv_img_34.jpg,0.556,0.101,-0.624,0.0,0.0,2.1,0.8,0
romboid_inv_img_35.jpg,0.626,0.088,-0.705,0.0,0.0,2.1,1.1,0
romboid_inv_img_36.jpg,0.072,0.076,-0.664,0.0,0.0,2.2,0,0
romboid_inv_img_37.jpg,0.113,0.325,-0.745,0.0,0.0,2.2,0,0.2
romboid_inv_img_38.jpg,0.17,0.649,-0.912,0.0,0.0,2.2,0,0.5
romboid_inv_img_39.jpg,0.201,0.892,-1.085,0.0,0.0,2.2,0,0.8
romboid_inv_img_40.jpg,0.211,1.063,-1.248,0.0,0.0,2.2,0,1.1
romboid_inv_img_41.jpg,0.307,0.134,-0.734,0.0,0.0,2.2,0.2,0
romboid_inv_img_42.jpg,0.608,0.193,-0.85,0.0,0.0,2.2,0.5,0
romboid_inv_img_43.jpg,0.84,0.221,-0.983,0.0,0.0,2.2,0.8,0
romboid_inv_img_44.jpg,0.991,0.214,-1.116,0.0,0.0,2.2,1.1,0
