img_name,fx,fy,fz,x,y,z,x_shear,y_shear
romboid_2_img_990.jpg,-0.005,0.007,-0.152,4.0,8.0,1.2,0,0
romboid_2_img_991.jpg,0.001,0.135,-0.185,4.0,8.0,1.2,0,0.2
romboid_2_img_992.jpg,-0.005,0.178,-0.241,4.0,8.0,1.2,0,0.5
romboid_2_img_993.jpg,-0.008,0.224,-0.3,4.0,8.0,1.2,0,0.8
romboid_2_img_994.jpg,-0.013,0.247,-0.331,4.0,8.0,1.2,0,1.1
romboid_2_img_995.jpg,0.131,0.009,-0.168,4.0,8.0,1.2,0.2,0
romboid_2_img_996.jpg,0.154,-0.0,-0.202,4.0,8.0,1.2,0.5,0
romboid_2_img_997.jpg,0.182,-0.003,-0.231,4.0,8.0,1.2,0.8,0
romboid_2_img_998.jpg,0.207,-0.005,-0.269,4.0,8.0,1.2,1.1,0
romboid_2_img_999.jpg,0.006,0.044,-0.636,4.0,8.0,1.3,0,0
romboid_2_img_1000.jpg,0.065,0.446,-0.718,4.0,8.0,1.3,0,0.2
romboid_2_img_1001.jpg,0.067,0.689,-0.863,4.0,8.0,1.3,0,0.5
romboid_2_img_1002.jpg,0.036,0.781,-0.977,4.0,8.0,1.3,0,0.8
romboid_2_img_1003.jpg,0.013,0.852,-1.073,4.0,8.0,1.3,0,1.1
romboid_2_img_1004.jpg,0.42,0.113,-0.65,4.0,8.0,1.3,0.2,0
romboid_2_img_1005.jpg,0.593,0.088,-0.691,4.0,8.0,1.3,0.5,0
romboid_2_img_1006.jpg,0.647,0.052,-0.742,4.0,8.0,1.3,0.8,0
romboid_2_img_1007.jpg,0.683,0.022,-0.802,4.0,8.0,1.3,1.1,0
romboid_2_img_1008.jpg,0.035,0.116,-1.507,4.0,8.0,1.4,0,0
romboid_2_img_1009.jpg,0.139,0.679,-1.66,4.0,8.0,1.4,0,0.2
romboid_2_img_1010.jpg,0.246,1.393,-1.946,4.0,8.0,1.4,0,0.5
romboid_2_img_1011.jpg,0.273,1.875,-2.238,4.0,8.0,1.4,0,0.8
romboid_2_img_1012.jpg,0.218,2.062,-2.447,4.0,8.0,1.4,0,1.1
romboid_2_img_1013.jpg,0.629,0.242,-1.554,4.0,8.0,1.4,0.2,0
romboid_2_img_1014.jpg,1.202,0.324,-1.577,4.0,8.0,1.4,0.5,0
romboid_2_img_1015.jpg,1.522,0.319,-1.661,4.0,8.0,1.4,0.8,0
romboid_2_img_1016.jpg,1.613,0.235,-1.794,4.0,8.0,1.4,1.1,0
romboid_2_img_1017.jpg,0.093,0.238,-2.835,4.0,8.0,1.5,0,0
romboid_2_img_1018.jpg,0.223,0.936,-3.052,4.0,8.0,1.5,0,0.2
romboid_2_img_1019.jpg,0.397,1.916,-3.516,4.0,8.0,1.5,0,0.5
romboid_2_img_1020.jpg,0.51,2.875,-3.983,4.0,8.0,1.5,0,0.8
romboid_2_img_1021.jpg,0.519,3.537,-4.197,4.0,8.0,1.5,0,1.1
romboid_2_img_1022.jpg,0.829,0.413,-2.921,4.0,8.0,1.5,0.2,0
romboid_2_img_1023.jpg,1.696,0.579,-3.016,4.0,8.0,1.5,0.5,0
romboid_2_img_1024.jpg,2.404,0.655,-3.172,4.0,8.0,1.5,0.8,0
romboid_2_img_1025.jpg,2.982,0.698,-3.459,4.0,8.0,1.5,1.1,0
romboid_2_img_1026.jpg,0.171,0.373,-4.228,4.0,8.0,1.6,0,0
romboid_2_img_1027.jpg,0.327,1.165,-4.505,4.0,8.0,1.6,0,0.2
romboid_2_img_1028.jpg,0.512,2.244,-4.651,4.0,8.0,1.6,0,0.5
romboid_2_img_1029.jpg,0.632,3.336,-5.191,4.0,8.0,1.6,0,0.8
romboid_2_img_1030.jpg,0.692,4.321,-5.711,4.0,8.0,1.6,0,1.1
romboid_2_img_1031.jpg,0.998,0.584,-4.326,4.0,8.0,1.6,0.2,0
romboid_2_img_1032.jpg,2.041,0.795,-4.484,4.0,8.0,1.6,0.5,0
romboid_2_img_1033.jpg,2.924,0.894,-4.495,4.0,8.0,1.6,0.8,0
romboid_2_img_1034.jpg,3.628,0.964,-4.774,4.0,8.0,1.6,1.1,0
romboid_2_img_1035.jpg,0.247,0.519,-5.751,4.0,8.0,1.7,0,0
romboid_2_img_1036.jpg,0.419,1.377,-6.055,4.0,8.0,1.7,0,0.2
romboid_2_img_1037.jpg,0.66,2.655,-6.682,4.0,8.0,1.7,0,0.5
romboid_2_img_1038.jpg,0.815,4.014,-7.395,4.0,8.0,1.7,0,0.8
romboid_2_img_1039.jpg,0.894,5.236,-8.076,4.0,8.0,1.7,0,1.1
romboid_2_img_1040.jpg,1.134,0.738,-5.835,4.0,8.0,1.7,0.2,0
romboid_2_img_1041.jpg,2.342,0.996,-6.025,4.0,8.0,1.7,0.5,0
romboid_2_img_1042.jpg,3.421,1.15,-6.292,4.0,8.0,1.7,0.8,0
romboid_2_img_1043.jpg,4.374,1.308,-6.814,4.0,8.0,1.7,1.1,0
romboid_2_img_1044.jpg,0.375,0.731,-8.092,4.0,8.0,1.8,0,0
romboid_2_img_1045.jpg,0.556,1.692,-8.422,4.0,8.0,1.8,0,0.2
romboid_2_img_1046.jpg,0.821,3.11,-9.17,4.0,8.0,1.8,0,0.5
romboid_2_img_1047.jpg,1.007,4.686,-9.99,4.0,8.0,1.8,0,0.8
romboid_2_img_1048.jpg,1.126,6.082,-10.711,4.0,8.0,1.8,0,1.1
romboid_2_img_1049.jpg,1.34,0.974,-8.216,4.0,8.0,1.8,0.2,0
romboid_2_img_1050.jpg,2.711,1.269,-8.426,4.0,8.0,1.8,0.5,0
romboid_2_img_1051.jpg,4.005,1.487,-8.732,4.0,8.0,1.8,0.8,0
romboid_2_img_1052.jpg,5.133,1.685,-9.188,4.0,8.0,1.8,1.1,0
romboid_2_img_1053.jpg,0.515,0.967,-10.609,4.0,8.0,1.9,0,0
romboid_2_img_1054.jpg,0.711,2.008,-10.956,4.0,8.0,1.9,0,0.2
romboid_2_img_1055.jpg,1.002,3.577,-11.807,4.0,8.0,1.9,0,0.5
romboid_2_img_1056.jpg,1.205,5.316,-12.704,4.0,8.0,1.9,0,0.8
romboid_2_img_1057.jpg,1.338,6.864,-13.51,4.0,8.0,1.9,0,1.1
romboid_2_img_1058.jpg,1.54,1.228,-10.727,4.0,8.0,1.9,0.2,0
romboid_2_img_1059.jpg,3.042,1.556,-10.908,4.0,8.0,1.9,0.5,0
romboid_2_img_1060.jpg,4.49,1.821,-11.307,4.0,8.0,1.9,0.8,0
romboid_2_img_1061.jpg,5.806,2.07,-11.746,4.0,8.0,1.9,1.1,0
romboid_2_img_1062.jpg,0.675,1.231,-13.162,4.0,8.0,2.0,0,0
romboid_2_img_1063.jpg,0.868,2.33,-13.533,4.0,8.0,2.0,0,0.2
romboid_2_img_1064.jpg,1.189,4.008,-14.449,4.0,8.0,2.0,0,0.5
romboid_2_img_1065.jpg,1.411,5.884,-15.411,4.0,8.0,2.0,0,0.8
romboid_2_img_1066.jpg,1.575,7.565,-16.316,4.0,8.0,2.0,0,1.1
romboid_2_img_1067.jpg,1.75,1.507,-13.318,4.0,8.0,2.0,0.2,0
romboid_2_img_1068.jpg,3.359,1.853,-13.552,4.0,8.0,2.0,0.5,0
romboid_2_img_1069.jpg,4.948,2.169,-14.034,4.0,8.0,2.0,0.8,0
romboid_2_img_1070.jpg,6.415,2.456,-14.506,4.0,8.0,2.0,1.1,0
romboid_2_img_1071.jpg,0.852,1.521,-15.737,4.0,8.0,2.1,0,0
romboid_2_img_1072.jpg,1.052,2.672,-16.128,4.0,8.0,2.1,0,0.2
romboid_2_img_1073.jpg,1.383,4.436,-17.13,4.0,8.0,2.1,0,0.5
romboid_2_img_1074.jpg,1.624,6.421,-18.199,4.0,8.0,2.1,0,0.8
romboid_2_img_1075.jpg,1.809,8.222,-19.152,4.0,8.0,2.1,0,1.1
