img_name,fx,fy,fz,x,y,z,x_shear,y_shear
full_press_img_0.jpg,0.002,-0.001,-0.005,0,0,0.6,0,0
full_press_img_1.jpg,0.003,0.0,-0.015,0,0,0.62,0,0
full_press_img_2.jpg,0.002,-0.002,-0.064,0,0,0.64,0,0
full_press_img_3.jpg,0.003,0.002,-0.166,0,0,0.66,0,0
full_press_img_4.jpg,-0.002,0.007,-0.335,0,0,0.68,0,0
full_press_img_5.jpg,-0.007,0.021,-0.557,0,0,0.7,0,0
full_press_img_6.jpg,-0.014,0.029,-0.843,0,0,0.72,0,0
full_press_img_7.jpg,-0.021,0.043,-1.18,0,0,0.74,0,0
full_press_img_8.jpg,-0.031,0.061,-1.587,0,0,0.76,0,0
full_press_img_9.jpg,-0.038,0.082,-2.04,0,0,0.78,0,0
full_press_img_10.jpg,-0.051,0.107,-2.516,0,0,0.8,0,0
full_press_img_11.jpg,-0.058,0.131,-2.996,0,0,0.82,0,0
full_press_img_12.jpg,-0.069,0.155,-3.497,0,0,0.84,0,0
full_press_img_13.jpg,-0.077,0.175,-3.991,0,0,0.86,0,0
full_press_img_14.jpg,-0.084,0.195,-4.393,0,0,0.88,0,0
full_press_img_15.jpg,-0.089,0.221,-4.907,0,0,0.9,0,0
full_press_img_16.jpg,-0.095,0.25,-5.498,0,0,0.92,0,0
full_press_img_17.jpg,-0.105,0.283,-6.153,0,0,0.94,0,0
full_press_img_18.jpg,-0.113,0.31,-6.823,0,0,0.96,0,0
full_press_img_19.jpg,-0.124,0.342,-7.547,0,0,0.98,0,0
full_press_img_20.jpg,-0.135,0.375,-8.257,0,0,1.0,0,0
full_press_img_21.jpg,-0.143,0.413,-9.041,0,0,1.02,0,0
full_press_img_22.jpg,-0.155,0.44,-9.798,0,0,1.04,0,0
full_press_img_23.jpg,-0.165,0.474,-10.594,0,0,1.06,0,0
full_press_img_24.jpg,-0.182,0.502,-11.377,0,0,1.08,0,0
full_press_img_25.jpg,-0.197,0.53,-12.216,0,0,1.1,0,0
full_press_img_26.jpg,-0.213,0.557,-13.027,0,0,1.12,0,0
full_press_img_27.jpg,-0.232,0.584,-13.9,0,0,1.14,0,0
full_press_img_28.jpg,-0.255,0.61,-14.706,0,0,1.16,0,0
full_press_img_29.jpg,-0.266,0.631,-15.68,0,0,1.18,0,0
full_press_img_30.jpg,-0.284,0.652,-16.634,0,0,1.2,0,0
full_press_img_31.jpg,-0.3,0.676,-17.632,0,0,1.22,0,0
full_press_img_32.jpg,-0.312,0.706,-18.668,0,0,1.24,0,0
full_press_img_33.jpg,-0.325,0.733,-19.709,0,0,1.26,0,0
full_press_img_34.jpg,-0.34,0.763,-20.775,0,0,1.28,0,0
full_press_img_35.jpg,-0.355,0.794,-21.873,0,0,1.3,0,0
full_press_img_36.jpg,-0.368,0.826,-22.984,0,0,1.32,0,0
full_press_img_37.jpg,-0.378,0.857,-24.148,0,0,1.34,0,0
full_press_img_38.jpg,-0.39,0.89,-25.321,0,0,1.36,0,0
full_press_img_39.jpg,-0.398,0.922,-26.489,0,0,1.38,0,0
full_press_img_40.jpg,-0.404,0.957,-27.706,0,0,1.4,0,0
full_press_img_41.jpg,-0.41,0.994,-28.911,0,0,1.42,0,0
full_press_img_42.jpg,-0.415,1.026,-30.115,0,0,1.44,0,0
full_press_img_43.jpg,-0.417,1.061,-31.332,0,0,1.46,0,0
full_press_img_44.jpg,-0.421,1.097,-32.544,0,0,1.48,0,0
full_press_img_45.jpg,-0.422,1.127,-33.759,0,0,1.5,0,0
full_press_img_46.jpg,-0.418,1.16,-34.988,0,0,1.52,0,0
full_press_img_47.jpg,-0.424,1.192,-36.214,0,0,1.54,0,0
full_press_img_48.jpg,-0.428,1.226,-37.499,0,0,1.56,0,0
full_press_img_49.jpg,-0.424,1.273,-38.87,0,0,1.58,0,0
full_press_img_50.jpg,-0.425,1.304,-40.141,0,0,1.6,0,0
full_press_img_51.jpg,-0.422,1.355,-41.5,0,0,1.62,0,0
full_press_img_52.jpg,-0.426,1.383,-42.741,0,0,1.64,0,0
full_press_img_53.jpg,-0.43,1.414,-44.047,0,0,1.66,0,0
