img_name,fx,fy,fz,x,y,z,x_shear,y_shear
romboid_inv_img_0.jpg,0.069,0.117,-0.587,0,0.0,0.7,0,0
romboid_inv_img_1.jpg,0.119,0.304,-0.701,0,0.0,0.7,0,0.2
romboid_inv_img_2.jpg,0.196,0.606,-0.973,0,0.0,0.7,0,0.5
romboid_inv_img_3.jpg,0.237,0.94,-1.178,0,0.0,0.7,0,0.8
romboid_inv_img_4.jpg,0.185,1.027,-1.298,0,0.0,0.7,0,1.1
romboid_inv_img_5.jpg,0.256,0.192,-0.671,0,0.0,0.7,0.2,0
romboid_inv_img_6.jpg,0.516,0.273,-0.78,0,0.0,0.7,0.5,0
romboid_inv_img_7.jpg,0.604,0.26,-0.834,0,0.0,0.7,0.8,0
romboid_inv_img_8.jpg,0.673,0.22,-0.902,0,0.0,0.7,1.1,0
romboid_inv_img_9.jpg,0.124,0.19,-0.896,0,0.0,0.8,0,0
romboid_inv_img_10.jpg,0.196,0.406,-1.05,0,0.0,0.8,0,0.2
romboid_inv_img_11.jpg,0.31,0.752,-1.368,0,0.0,0.8,0,0.5
romboid_inv_img_12.jpg,0.359,1.153,-1.648,0,0.0,0.8,0,0.8
romboid_inv_img_13.jpg,0.315,1.282,-1.827,0,0.0,0.8,0,1.1
romboid_inv_img_14.jpg,0.325,0.274,-1.004,0,0.0,0.8,0.2,0
romboid_inv_img_15.jpg,0.648,0.379,-1.172,0,0.0,0.8,0.5,0
romboid_inv_img_16.jpg,0.829,0.391,-1.319,0,0.0,0.8,0.8,0
romboid_inv_img_17.jpg,0.93,0.372,-1.429,0,0.0,0.8,1.1,0
romboid_inv_img_18.jpg,0.187,0.27,-1.293,0,0.0,0.9,0,0
romboid_inv_img_19.jpg,0.268,0.521,-1.46,0,0.0,0.9,0,0.2
romboid_inv_img_20.jpg,0.393,0.898,-1.855,0,0.0,0.9,0,0.5
romboid_inv_img_21.jpg,0.494,1.406,-2.189,0,0.0,0.9,0,0.8
romboid_inv_img_22.jpg,0.459,1.586,-2.418,0,0.0,0.9,0,1.1
romboid_inv_img_23.jpg,0.399,0.376,-1.402,0,0.0,0.9,0.2,0
romboid_inv_img_24.jpg,0.806,0.504,-1.638,0,0.0,0.9,0.5,0
romboid_inv_img_25.jpg,1.144,0.609,-1.896,0,0.0,0.9,0.8,0
romboid_inv_img_26.jpg,1.25,0.582,-2.056,0,0.0,0.9,1.1,0
romboid_inv_img_27.jpg,0.257,0.357,-1.724,0,0.0,1.0,0,0
romboid_inv_img_28.jpg,0.342,0.652,-1.891,0,0.0,1.0,0,0.2
romboid_inv_img_29.jpg,0.485,1.07,-2.323,0,0.0,1.0,0,0.5
romboid_inv_img_30.jpg,0.628,1.606,-2.745,0,0.0,1.0,0,0.8
romboid_inv_img_31.jpg,0.61,1.901,-3.029,0,0.0,1.0,0,1.1
romboid_inv_img_32.jpg,0.486,0.478,-1.84,0,0.0,1.0,0.2,0
romboid_inv_img_33.jpg,0.953,0.63,-2.108,0,0.0,1.0,0.5,0
romboid_inv_img_34.jpg,1.35,0.766,-2.412,0,0.0,1.0,0.8,0
romboid_inv_img_35.jpg,1.539,0.777,-2.66,0,0.0,1.0,1.1,0
romboid_inv_img_36.jpg,0.325,0.439,-2.164,0,0.0,1.1,0,0
romboid_inv_img_37.jpg,0.409,0.778,-2.331,0,0.0,1.1,0,0.2
romboid_inv_img_38.jpg,0.567,1.249,-2.781,0,0.0,1.1,0,0.5
romboid_inv_img_39.jpg,0.753,1.726,-3.341,0,0.0,1.1,0,0.8
romboid_inv_img_40.jpg,0.725,2.207,-3.598,0,0.0,1.1,0,1.1
romboid_inv_img_41.jpg,0.575,0.567,-2.305,0,0.0,1.1,0.2,0
romboid_inv_img_42.jpg,1.085,0.745,-2.593,0,0.0,1.1,0.5,0
romboid_inv_img_43.jpg,1.518,0.901,-2.904,0,0.0,1.1,0.8,0
romboid_inv_img_44.jpg,1.879,1.002,-3.261,0,0.0,1.1,1.1,0
