img_name,fx,fy,fz,x,y,z,x_shear,y_shear
square_inv_img_0.jpg,0.08,0.101,-0.724,0,0.0,0.7,0,0
square_inv_img_1.jpg,0.104,0.281,-0.769,0,0.0,0.7,0,0.2
square_inv_img_2.jpg,0.141,0.492,-0.879,0,0.0,0.7,0,0.5
square_inv_img_3.jpg,0.119,0.535,-0.964,0,0.0,0.7,0,0.8
square_inv_img_4.jpg,0.107,0.601,-1.074,0,0.0,0.7,0,1.1
square_inv_img_5.jpg,0.3,0.146,-0.804,0,0.0,0.7,0.2,0
square_inv_img_6.jpg,0.545,0.164,-0.913,0,0.0,0.7,0.5,0
square_inv_img_7.jpg,0.604,0.122,-0.971,0,0.0,0.7,0.8,0
square_inv_img_8.jpg,0.665,0.095,-1.045,0,0.0,0.7,1.1,0
square_inv_img_9.jpg,0.13,0.129,-1.062,0,0.0,0.8,0,0
square_inv_img_10.jpg,0.158,0.345,-1.096,0,0.0,0.8,0,0.2
square_inv_img_11.jpg,0.212,0.592,-1.234,0,0.0,0.8,0,0.5
square_inv_img_12.jpg,0.213,0.709,-1.366,0,0.0,0.8,0,0.8
square_inv_img_13.jpg,0.188,0.785,-1.505,0,0.0,0.8,0,1.1
square_inv_img_14.jpg,0.357,0.211,-1.139,0,0.0,0.8,0.2,0
square_inv_img_15.jpg,0.683,0.244,-1.288,0,0.0,0.8,0.5,0
square_inv_img_16.jpg,0.759,0.197,-1.367,0,0.0,0.8,0.8,0
square_inv_img_17.jpg,0.841,0.161,-1.47,0,0.0,0.8,1.1,0
square_inv_img_18.jpg,0.171,0.161,-1.416,0,0.0,0.9,0,0
square_inv_img_19.jpg,0.206,0.418,-1.438,0,0.0,0.9,0,0.2
square_inv_img_20.jpg,0.264,0.681,-1.607,0,0.0,0.9,0,0.5
square_inv_img_21.jpg,0.312,0.908,-1.809,0,0.0,0.9,0,0.8
square_inv_img_22.jpg,0.284,0.969,-1.959,0,0.0,0.9,0,1.1
square_inv_img_23.jpg,0.422,0.266,-1.498,0,0.0,0.9,0.2,0
square_inv_img_24.jpg,0.799,0.31,-1.667,0,0.0,0.9,0.5,0
square_inv_img_25.jpg,0.935,0.268,-1.802,0,0.0,0.9,0.8,0
square_inv_img_26.jpg,1.043,0.23,-1.931,0,0.0,0.9,1.1,0
square_inv_img_27.jpg,0.222,0.215,-1.809,0,0.0,1.0,0,0
square_inv_img_28.jpg,0.261,0.488,-1.836,0,0.0,1.0,0,0.2
square_inv_img_29.jpg,0.329,0.789,-1.994,0,0.0,1.0,0,0.5
square_inv_img_30.jpg,0.394,1.061,-2.27,0,0.0,1.0,0,0.8
square_inv_img_31.jpg,0.393,1.191,-2.48,0,0.0,1.0,0,1.1
square_inv_img_32.jpg,0.497,0.329,-1.9,0,0.0,1.0,0.2,0
square_inv_img_33.jpg,0.927,0.377,-2.099,0,0.0,1.0,0.5,0
square_inv_img_34.jpg,1.182,0.369,-2.28,0,0.0,1.0,0.8,0
square_inv_img_35.jpg,1.268,0.327,-2.437,0,0.0,1.0,1.1,0
square_inv_img_36.jpg,0.283,0.254,-2.253,0,0.0,1.1,0,0
square_inv_img_37.jpg,0.314,0.561,-2.26,0,0.0,1.1,0,0.2
square_inv_img_38.jpg,0.386,0.913,-2.424,0,0.0,1.1,0,0.5
square_inv_img_39.jpg,0.461,1.22,-2.715,0,0.0,1.1,0,0.8
square_inv_img_40.jpg,0.538,1.511,-3.083,0,0.0,1.1,0,1.1
square_inv_img_41.jpg,0.571,0.385,-2.354,0,0.0,1.1,0.2,0
square_inv_img_42.jpg,1.042,0.438,-2.575,0,0.0,1.1,0.5,0
square_inv_img_43.jpg,1.414,0.477,-2.803,0,0.0,1.1,0.8,0
square_inv_img_44.jpg,1.483,0.438,-2.972,0,0.0,1.1,1.1,0
square_inv_img_45.jpg,0.348,0.29,-2.756,0,0.0,1.2,0,0
square_inv_img_46.jpg,0.375,0.633,-2.755,0,0.0,1.2,0,0.2
square_inv_img_47.jpg,0.437,1.041,-2.911,0,0.0,1.2,0,0.5
square_inv_img_48.jpg,0.522,1.403,-3.192,0,0.0,1.2,0,0.8
square_inv_img_49.jpg,0.624,1.671,-3.616,0,0.0,1.2,0,1.1
square_inv_img_50.jpg,0.654,0.424,-2.87,0,0.0,1.2,0.2,0
square_inv_img_51.jpg,1.164,0.487,-3.108,0,0.0,1.2,0.5,0
square_inv_img_52.jpg,1.601,0.544,-3.361,0,0.0,1.2,0.8,0
square_inv_img_53.jpg,1.799,0.54,-3.567,0,0.0,1.2,1.1,0
square_inv_img_54.jpg,0.429,0.324,-3.335,0,0.0,1.3,0,0
square_inv_img_55.jpg,0.45,0.693,-3.324,0,0.0,1.3,0,0.2
square_inv_img_56.jpg,0.514,1.149,-3.477,0,0.0,1.3,0,0.5
square_inv_img_57.jpg,0.604,1.567,-3.745,0,0.0,1.3,0,0.8
square_inv_img_58.jpg,0.692,1.93,-4.128,0,0.0,1.3,0,1.1
square_inv_img_59.jpg,0.758,0.439,-3.46,0,0.0,1.3,0.2,0
square_inv_img_60.jpg,1.298,0.515,-3.703,0,0.0,1.3,0.5,0
square_inv_img_61.jpg,1.79,0.575,-3.99,0,0.0,1.3,0.8,0
square_inv_img_62.jpg,2.191,0.632,-4.277,0,0.0,1.3,1.1,0
square_inv_img_63.jpg,0.519,0.363,-3.975,0,0.0,1.4,0,0
square_inv_img_64.jpg,0.537,0.748,-3.966,0,0.0,1.4,0,0.2
square_inv_img_65.jpg,0.6,1.243,-4.11,0,0.0,1.4,0,0.5
square_inv_img_66.jpg,0.695,1.715,-4.383,0,0.0,1.4,0,0.8
square_inv_img_67.jpg,0.771,2.151,-4.696,0,0.0,1.4,0,1.1
square_inv_img_68.jpg,0.854,0.453,-4.09,0,0.0,1.4,0.2,0
square_inv_img_69.jpg,1.435,0.527,-4.376,0,0.0,1.4,0.5,0
square_inv_img_70.jpg,1.958,0.592,-4.664,0,0.0,1.4,0.8,0
square_inv_img_71.jpg,2.437,0.664,-4.994,0,0.0,1.4,1.1,0
square_inv_img_72.jpg,0.605,0.399,-4.639,0,0.0,1.5,0,0
square_inv_img_73.jpg,0.62,0.799,-4.619,0,0.0,1.5,0,0.2
square_inv_img_74.jpg,0.685,1.325,-4.758,0,0.0,1.5,0,0.5
square_inv_img_75.jpg,0.779,1.821,-5.001,0,0.0,1.5,0,0.8
square_inv_img_76.jpg,0.869,2.314,-5.315,0,0.0,1.5,0,1.1
square_inv_img_77.jpg,0.959,0.48,-4.767,0,0.0,1.5,0.2,0
square_inv_img_78.jpg,1.567,0.552,-5.065,0,0.0,1.5,0.5,0
square_inv_img_79.jpg,2.108,0.605,-5.28,0,0.0,1.5,0.8,0
square_inv_img_80.jpg,2.643,0.707,-5.691,0,0.0,1.5,1.1,0
square_inv_img_81.jpg,0.694,0.435,-5.276,0,0.0,1.6,0,0
square_inv_img_82.jpg,0.702,0.839,-5.23,0,0.0,1.6,0,0.2
square_inv_img_83.jpg,0.754,1.392,-5.33,0,0.0,1.6,0,0.5
square_inv_img_84.jpg,0.85,1.915,-5.583,0,0.0,1.6,0,0.8
square_inv_img_85.jpg,0.946,2.446,-5.888,0,0.0,1.6,0,1.1
square_inv_img_86.jpg,1.051,0.518,-5.43,0,0.0,1.6,0.2,0
square_inv_img_87.jpg,1.676,0.577,-5.705,0,0.0,1.6,0.5,0
square_inv_img_88.jpg,2.226,0.617,-5.856,0,0.0,1.6,0.8,0
square_inv_img_89.jpg,2.768,0.705,-6.217,0,0.0,1.6,1.1,0
square_inv_img_90.jpg,0.06,0.034,-0.674,0,4.0,0.7,0,0
square_inv_img_91.jpg,0.097,0.335,-0.733,0,4.0,0.7,0,0.2
square_inv_img_92.jpg,0.13,0.581,-0.866,0,4.0,0.7,0,0.5
square_inv_img_93.jpg,0.13,0.699,-1.003,0,4.0,0.7,0,0.8
square_inv_img_94.jpg,0.12,0.774,-1.107,0,4.0,0.7,0,1.1
square_inv_img_95.jpg,0.399,0.154,-0.888,0,4.0,0.7,0.2,0
square_inv_img_96.jpg,0.742,0.182,-1.048,0,4.0,0.7,0.5,0
square_inv_img_97.jpg,0.829,0.138,-1.142,0,4.0,0.7,0.8,0
square_inv_img_98.jpg,0.935,0.119,-1.265,0,4.0,0.7,1.1,0
square_inv_img_99.jpg,0.166,0.124,-1.284,0,4.0,0.8,0,0
square_inv_img_100.jpg,0.212,0.416,-1.341,0,4.0,0.8,0,0.2
square_inv_img_101.jpg,0.289,0.748,-1.545,0,4.0,0.8,0,0.5
square_inv_img_102.jpg,0.357,1.052,-1.797,0,4.0,0.8,0,0.8
square_inv_img_103.jpg,0.346,1.17,-1.975,0,4.0,0.8,0,1.1
square_inv_img_104.jpg,0.503,0.274,-1.461,0,4.0,0.8,0.2,0
square_inv_img_105.jpg,1.002,0.349,-1.728,0,4.0,0.8,0.5,0
square_inv_img_106.jpg,1.18,0.299,-1.906,0,4.0,0.8,0.8,0
square_inv_img_107.jpg,1.351,0.254,-2.112,0,4.0,0.8,1.1,0
square_inv_img_108.jpg,0.264,0.203,-1.875,0,4.0,0.9,0,0
square_inv_img_109.jpg,0.315,0.504,-1.929,0,4.0,0.9,0,0.2
square_inv_img_110.jpg,0.39,0.895,-2.147,0,4.0,0.9,0,0.5
square_inv_img_111.jpg,0.475,1.21,-2.496,0,4.0,0.9,0,0.8
square_inv_img_112.jpg,0.514,1.508,-2.705,0,4.0,0.9,0,1.1
square_inv_img_113.jpg,0.609,0.365,-2.067,0,4.0,0.9,0.2,0
square_inv_img_114.jpg,1.17,0.462,-2.372,0,4.0,0.9,0.5,0
square_inv_img_115.jpg,1.594,0.481,-2.685,0,4.0,0.9,0.8,0
square_inv_img_116.jpg,1.713,0.421,-2.929,0,4.0,0.9,1.1,0
square_inv_img_117.jpg,0.351,0.271,-2.495,0,4.0,1.0,0,0
square_inv_img_118.jpg,0.401,0.599,-2.554,0,4.0,1.0,0,0.2
square_inv_img_119.jpg,0.48,1.066,-2.759,0,4.0,1.0,0,0.5
square_inv_img_120.jpg,0.594,1.334,-3.173,0,4.0,1.0,0,0.8
square_inv_img_121.jpg,0.648,1.787,-3.42,0,4.0,1.0,0,1.1
square_inv_img_122.jpg,0.738,0.437,-2.719,0,4.0,1.0,0.2,0
square_inv_img_123.jpg,1.355,0.553,-3.058,0,4.0,1.0,0.5,0
square_inv_img_124.jpg,1.897,0.604,-3.429,0,4.0,1.0,0.8,0
square_inv_img_125.jpg,2.094,0.568,-3.719,0,4.0,1.0,1.1,0
square_inv_img_126.jpg,0.449,0.318,-3.202,0,4.0,1.1,0,0
square_inv_img_127.jpg,0.487,0.707,-3.239,0,4.0,1.1,0,0.2
square_inv_img_128.jpg,0.575,1.224,-3.444,0,4.0,1.1,0,0.5
square_inv_img_129.jpg,0.68,1.613,-3.791,0,4.0,1.1,0,0.8
square_inv_img_130.jpg,0.765,1.962,-4.15,0,4.0,1.1,0,1.1
square_inv_img_131.jpg,0.853,0.501,-3.426,0,4.0,1.1,0.2,0
square_inv_img_132.jpg,1.521,0.622,-3.779,0,4.0,1.1,0.5,0
square_inv_img_133.jpg,2.135,0.685,-4.154,0,4.0,1.1,0.8,0
square_inv_img_134.jpg,2.604,0.727,-4.551,0,4.0,1.1,1.1,0
square_inv_img_135.jpg,0.552,0.354,-3.969,0,4.0,1.2,0,0
square_inv_img_136.jpg,0.584,0.793,-4.0,0,4.0,1.2,0,0.2
square_inv_img_137.jpg,0.676,1.361,-4.172,0,4.0,1.2,0,0.5
square_inv_img_138.jpg,0.767,1.864,-4.439,0,4.0,1.2,0,0.8
square_inv_img_139.jpg,0.876,2.061,-4.905,0,4.0,1.2,0,1.1
square_inv_img_140.jpg,0.981,0.555,-4.205,0,4.0,1.2,0.2,0
square_inv_img_141.jpg,1.69,0.66,-4.509,0,4.0,1.2,0.5,0
square_inv_img_142.jpg,2.35,0.732,-4.925,0,4.0,1.2,0.8,0
square_inv_img_143.jpg,2.952,0.804,-5.415,0,4.0,1.2,1.1,0
square_inv_img_144.jpg,0.673,0.387,-4.843,0,4.0,1.3,0,0
square_inv_img_145.jpg,0.699,0.861,-4.857,0,4.0,1.3,0,0.2
square_inv_img_146.jpg,0.789,1.475,-5.019,0,4.0,1.3,0,0.5
square_inv_img_147.jpg,0.882,2.041,-5.239,0,4.0,1.3,0,0.8
square_inv_img_148.jpg,0.972,2.39,-5.547,0,4.0,1.3,0,1.1
square_inv_img_149.jpg,1.122,0.575,-5.089,0,4.0,1.3,0.2,0
square_inv_img_150.jpg,1.887,0.659,-5.401,0,4.0,1.3,0.5,0
