img_name,fx,fy,fz,x,y,z,x_shear,y_shear
square_inv_img_0.jpg,-0.0,0.0,-0.002,0.0,0.0,0.9,0,0
square_inv_img_1.jpg,0.001,0.001,-0.004,0.0,0.0,0.9,0,0.2
square_inv_img_2.jpg,0.001,0.008,-0.017,0.0,0.0,0.9,0,0.5
square_inv_img_3.jpg,0.001,0.027,-0.045,0.0,0.0,0.9,0,0.8
square_inv_img_4.jpg,0.0,0.052,-0.073,0.0,0.0,0.9,0,1.1
square_inv_img_5.jpg,-0.001,-0.0,0.0,0.0,0.0,0.9,0.2,0
square_inv_img_6.jpg,-0.001,-0.001,-0.003,0.0,0.0,0.9,0.5,0
square_inv_img_7.jpg,-0.001,0.0,-0.0,0.0,0.0,0.9,0.8,0
square_inv_img_8.jpg,-0.001,-0.001,-0.003,0.0,0.0,0.9,1.1,0
square_inv_img_9.jpg,0.0,0.008,-0.146,0.0,0.0,1.0,0,0
square_inv_img_10.jpg,-0.0,0.121,-0.186,0.0,0.0,1.0,0,0.2
square_inv_img_11.jpg,0.003,0.182,-0.266,0.0,0.0,1.0,0,0.5
square_inv_img_12.jpg,0.006,0.252,-0.351,0.0,0.0,1.0,0,0.8
square_inv_img_13.jpg,0.007,0.322,-0.433,0.0,0.0,1.0,0,1.1
square_inv_img_14.jpg,0.101,0.012,-0.155,0.0,0.0,1.0,0.2,0
square_inv_img_15.jpg,0.105,0.009,-0.153,0.0,0.0,1.0,0.5,0
square_inv_img_16.jpg,0.107,0.007,-0.155,0.0,0.0,1.0,0.8,0
square_inv_img_17.jpg,0.102,0.006,-0.153,0.0,0.0,1.0,1.1,0
square_inv_img_18.jpg,0.017,0.046,-0.479,0.0,0.0,1.1,0,0
square_inv_img_19.jpg,0.023,0.359,-0.57,0.0,0.0,1.1,0,0.2
square_inv_img_20.jpg,0.033,0.555,-0.731,0.0,0.0,1.1,0,0.5
square_inv_img_21.jpg,0.038,0.678,-0.879,0.0,0.0,1.1,0,0.8
square_inv_img_22.jpg,0.048,0.809,-1.025,0.0,0.0,1.1,0,1.1
square_inv_img_23.jpg,0.274,0.077,-0.514,0.0,0.0,1.1,0.2,0
square_inv_img_24.jpg,0.421,0.071,-0.544,0.0,0.0,1.1,0.5,0
square_inv_img_25.jpg,0.415,0.055,-0.554,0.0,0.0,1.1,0.8,0
square_inv_img_26.jpg,0.423,0.045,-0.562,0.0,0.0,1.1,1.1,0
square_inv_img_27.jpg,0.042,0.1,-0.933,0.0,0.0,1.2,0,0
square_inv_img_28.jpg,0.054,0.456,-1.053,0.0,0.0,1.2,0,0.2
square_inv_img_29.jpg,0.082,0.992,-1.329,0.0,0.0,1.2,0,0.5
square_inv_img_30.jpg,0.089,1.355,-1.638,0.0,0.0,1.2,0,0.8
square_inv_img_31.jpg,0.098,1.632,-1.963,0.0,0.0,1.2,0,1.1
square_inv_img_32.jpg,0.331,0.162,-0.987,0.0,0.0,1.2,0.2,0
square_inv_img_33.jpg,0.726,0.2,-1.05,0.0,0.0,1.2,0.5,0
