img_name,fx,fy,fz,x,y,z,x_shear,y_shear
full_press_img_0.jpg,0.001,-0.0,0.002,0,0,0.6,0,0
full_press_img_1.jpg,0.001,-0.0,0.005,0,0,0.62,0,0
full_press_img_2.jpg,0.002,-0.002,0.001,0,0,0.64,0,0
full_press_img_3.jpg,0.003,-0.002,-0.0,0,0,0.66,0,0
full_press_img_4.jpg,0.001,-0.002,0.0,0,0,0.68,0,0
full_press_img_5.jpg,0.002,-0.002,-0.0,0,0,0.7,0,0
full_press_img_6.jpg,0.002,-0.002,0.004,0,0,0.72,0,0
full_press_img_7.jpg,0.002,-0.001,0.003,0,0,0.74,0,0
full_press_img_8.jpg,0.002,-0.002,0.002,0,0,0.76,0,0
full_press_img_9.jpg,0.004,-0.003,0.0,0,0,0.78,0,0
full_press_img_10.jpg,0.003,-0.002,-0.002,0,0,0.8,0,0
full_press_img_11.jpg,0.004,-0.001,-0.0,0,0,0.82,0,0
full_press_img_12.jpg,0.004,-0.003,0.004,0,0,0.84,0,0
full_press_img_13.jpg,0.006,-0.003,0.003,0,0,0.86,0,0
full_press_img_14.jpg,0.007,-0.003,0.004,0,0,0.88,0,0
full_press_img_15.jpg,0.007,-0.003,0.004,0,0,0.9,0,0
full_press_img_16.jpg,0.006,-0.003,0.002,0,0,0.92,0,0
full_press_img_17.jpg,0.006,-0.002,0.005,0,0,0.94,0,0
full_press_img_18.jpg,0.007,-0.004,-0.009,0,0,0.96,0,0
full_press_img_19.jpg,0.012,-0.003,-0.038,0,0,0.98,0,0
full_press_img_20.jpg,0.013,-0.001,-0.07,0,0,1.0,0,0
full_press_img_21.jpg,0.016,0.001,-0.125,0,0,1.02,0,0
full_press_img_22.jpg,0.02,0.004,-0.198,0,0,1.04,0,0
full_press_img_23.jpg,0.03,0.008,-0.302,0,0,1.06,0,0
full_press_img_24.jpg,0.041,0.013,-0.426,0,0,1.08,0,0
full_press_img_25.jpg,0.054,0.02,-0.58,0,0,1.1,0,0
full_press_img_26.jpg,0.07,0.032,-0.759,0,0,1.12,0,0
full_press_img_27.jpg,0.086,0.043,-0.984,0,0,1.14,0,0
full_press_img_28.jpg,0.108,0.062,-1.249,0,0,1.16,0,0
full_press_img_29.jpg,0.124,0.085,-1.541,0,0,1.18,0,0
full_press_img_30.jpg,0.15,0.103,-1.875,0,0,1.2,0,0
full_press_img_31.jpg,0.179,0.118,-2.244,0,0,1.22,0,0
full_press_img_32.jpg,0.209,0.14,-2.653,0,0,1.24,0,0
full_press_img_33.jpg,0.244,0.16,-3.116,0,0,1.26,0,0
full_press_img_34.jpg,0.274,0.185,-3.54,0,0,1.28,0,0
full_press_img_35.jpg,0.302,0.207,-3.961,0,0,1.3,0,0
full_press_img_36.jpg,0.336,0.234,-4.445,0,0,1.32,0,0
full_press_img_37.jpg,0.371,0.271,-5.021,0,0,1.34,0,0
full_press_img_38.jpg,0.405,0.308,-5.649,0,0,1.36,0,0
full_press_img_39.jpg,0.441,0.348,-6.291,0,0,1.38,0,0
full_press_img_40.jpg,0.474,0.385,-6.971,0,0,1.4,0,0
full_press_img_41.jpg,0.509,0.422,-7.666,0,0,1.42,0,0
full_press_img_42.jpg,0.534,0.461,-8.374,0,0,1.44,0,0
full_press_img_43.jpg,0.558,0.499,-9.107,0,0,1.46,0,0
full_press_img_44.jpg,0.583,0.541,-9.839,0,0,1.48,0,0
full_press_img_45.jpg,0.602,0.581,-10.587,0,0,1.5,0,0
full_press_img_46.jpg,0.616,0.621,-11.318,0,0,1.52,0,0
full_press_img_47.jpg,0.637,0.663,-12.103,0,0,1.54,0,0
full_press_img_48.jpg,0.651,0.704,-12.899,0,0,1.56,0,0
full_press_img_49.jpg,0.664,0.747,-13.719,0,0,1.58,0,0
full_press_img_50.jpg,0.675,0.789,-14.563,0,0,1.6,0,0
full_press_img_51.jpg,0.685,0.837,-15.426,0,0,1.62,0,0
full_press_img_52.jpg,0.697,0.879,-16.297,0,0,1.64,0,0
full_press_img_53.jpg,0.705,0.926,-17.204,0,0,1.66,0,0
full_press_img_54.jpg,0.711,0.969,-18.098,0,0,1.68,0,0
full_press_img_55.jpg,0.715,1.013,-19.036,0,0,1.7,0,0
full_press_img_56.jpg,0.72,1.064,-20.024,0,0,1.72,0,0
full_press_img_57.jpg,0.724,1.116,-21.037,0,0,1.74,0,0
full_press_img_58.jpg,0.721,1.162,-22.041,0,0,1.76,0,0
full_press_img_59.jpg,0.726,1.218,-23.11,0,0,1.78,0,0
full_press_img_60.jpg,0.726,1.269,-24.18,0,0,1.8,0,0
full_press_img_61.jpg,0.728,1.316,-25.265,0,0,1.82,0,0
full_press_img_62.jpg,0.733,1.372,-26.357,0,0,1.84,0,0
full_press_img_63.jpg,0.729,1.42,-27.454,0,0,1.86,0,0
full_press_img_64.jpg,0.733,1.465,-28.525,0,0,1.88,0,0
full_press_img_65.jpg,0.733,1.509,-29.632,0,0,1.9,0,0
full_press_img_66.jpg,0.736,1.56,-30.775,0,0,1.92,0,0
full_press_img_67.jpg,0.737,1.606,-31.93,0,0,1.94,0,0
full_press_img_68.jpg,0.738,1.649,-33.108,0,0,1.96,0,0
full_press_img_69.jpg,0.74,1.692,-34.308,0,0,1.98,0,0
full_press_img_70.jpg,0.74,1.738,-35.48,0,0,2.0,0,0
full_press_img_71.jpg,0.736,1.77,-36.684,0,0,2.02,0,0
full_press_img_72.jpg,0.733,1.813,-37.957,0,0,2.04,0,0
full_press_img_73.jpg,0.733,1.859,-39.215,0,0,2.06,0,0
full_press_img_74.jpg,0.729,1.906,-40.47,0,0,2.08,0,0
full_press_img_75.jpg,0.017,0.001,-0.024,0,0,0.6,0,0
full_press_img_76.jpg,0.016,-0.0,-0.021,0,0,0.62,0,0
